Time,AirFuel_Correction_No2,Vehicle_Speed,Intake_Air_Temperature,Throttle_Opening_Angle,Front_O2_Sensor_No2,Air_Flow_Sensor_Voltage
64.433,-60.156,33,212,3.922,5.68,3.14
64.491,-60.156,33,212,3.922,5.68,3.14
64.549,-60.156,33,212,3.922,5.68,3.14
64.608,-60.156,33,212,3.922,5.68,3.14
64.666,-60.156,33,212,3.922,5.68,3.14
64.725,-60.156,33,212,3.922,5.68,3.14
64.783,-60.156,33,212,3.922,5.68,3.14
64.841,-60.156,33,212,3.922,5.68,3.14
64.899,-60.156,33,212,3.922,5.68,3.14
64.957,-60.156,33,212,3.922,5.68,3.14
65.016,-60.156,33,212,3.922,5.68,3.14
65.073,-60.156,33,212,3.922,5.68,3.14
65.132,-60.156,33,212,3.922,5.68,3.14
65.19,-60.156,33,212,3.922,5.68,3.14
65.248,-60.156,33,212,3.922,5.68,3.14
65.306,-60.156,33,212,3.922,5.68,3.14
65.364,-60.156,33,212,3.922,5.68,3.14
65.422,-60.156,33,212,3.922,5.68,3.14
65.48,-60.156,33,212,3.922,5.68,3.14
65.538,-60.156,33,212,3.922,5.68,3.14
65.597,-60.156,33,212,3.922,5.68,3.14
65.654,-60.156,33,212,3.922,5.68,3.14
65.713,-60.156,33,212,3.922,5.68,3.14
65.771,-60.156,33,212,3.922,5.68,3.14
65.829,-60.156,33,212,3.922,5.68,3.14
65.887,-60.156,33,212,3.922,5.68,3.14
65.945,-60.156,33,212,3.922,5.68,3.14
66.003,-60.156,33,212,3.922,5.68,3.14
66.061,-60.156,33,212,3.922,5.68,3.14
66.119,-60.156,33,212,3.922,5.68,3.14
66.178,-60.156,33,212,3.922,5.68,3.14
66.236,-60.156,33,212,3.922,5.68,3.14
66.294,-60.156,33,212,3.922,5.68,3.14
66.353,-60.156,33,212,3.922,5.68,3.14
66.411,-60.156,33,212,3.922,5.68,3.14
66.468,-60.156,33,212,3.922,5.68,3.14
66.526,-60.156,33,212,3.922,5.68,3.14
66.585,-60.156,33,212,3.922,5.68,3.14
66.642,-60.156,33,212,3.922,5.68,3.14
66.701,-60.156,33,212,3.922,5.68,3.14
66.759,-60.156,33,212,3.922,5.68,3.14
66.817,-60.156,33,212,3.922,5.68,3.14
66.875,-60.156,33,212,3.922,5.68,3.14
66.933,-60.156,33,212,3.922,5.68,3.14
66.992,-60.156,33,212,3.922,5.68,3.14
67.05,-60.156,33,212,3.922,5.68,3.14
67.108,-60.156,33,212,3.922,5.68,3.14
67.166,-60.156,33,212,3.922,5.68,3.14
67.224,-60.156,33,212,3.922,5.68,3.14
67.282,-60.156,33,212,3.922,5.68,3.14
67.341,-60.156,33,212,3.922,5.68,3.14
67.399,-60.156,33,212,3.922,5.68,3.14
67.458,-60.156,33,212,3.922,5.68,3.14
67.516,-60.156,33,212,3.922,5.68,3.14
67.574,-60.156,33,212,3.922,5.68,3.14
67.632,-60.156,33,212,3.922,5.68,3.14
67.69,-60.156,33,212,3.922,5.68,3.14
67.748,-60.156,33,212,3.922,5.68,3.14
67.806,-60.156,33,212,3.922,5.68,3.14
67.864,-60.156,33,212,3.922,5.68,3.14
67.921,-60.156,33,212,3.922,5.68,3.14
67.98,-60.156,33,212,3.922,5.68,3.14
68.038,-60.156,33,212,3.922,5.68,3.14
68.096,-60.156,33,212,3.922,5.68,3.14
68.154,-60.156,33,212,3.922,5.68,3.14
68.212,-60.156,33,212,3.922,5.68,3.14
68.27,-60.156,33,212,3.922,5.68,3.14
68.329,-60.156,33,212,3.922,5.68,3.14
68.386,-60.156,33,212,3.922,5.68,3.14
68.445,-60.156,33,212,3.922,5.68,3.14
68.503,-60.156,33,212,3.922,5.68,3.14
68.561,-60.156,33,212,3.922,5.68,3.14
68.619,-60.156,33,212,3.922,5.68,3.14
68.678,-60.156,33,212,3.922,5.68,3.14
68.735,-60.156,33,212,3.922,5.68,3.14
68.794,-60.156,33,212,3.922,5.68,3.14
68.852,-60.156,33,212,3.922,5.68,3.14
68.91,-60.156,33,212,3.922,5.68,3.14
68.968,-60.156,33,212,3.922,5.68,3.14
69.026,-60.156,33,212,3.922,5.68,3.14
69.084,-60.156,33,212,3.922,5.68,3.14
69.142,-60.156,33,212,3.922,5.68,3.14
69.201,-60.156,33,212,3.922,5.68,3.14
69.26,-60.156,33,212,3.922,5.68,3.14
69.318,-60.156,33,212,3.922,5.68,3.14
69.376,-60.156,33,212,3.922,5.68,3.14
69.434,-60.156,33,212,3.922,5.68,3.14
69.492,-60.156,33,212,3.922,5.68,3.14
69.55,-60.156,33,212,3.922,5.68,3.14
69.608,-60.156,33,212,3.922,5.68,3.14
69.667,-60.156,33,212,3.922,5.68,3.14
69.725,-60.156,33,212,3.922,5.68,3.14
69.784,-60.156,33,212,3.922,5.68,3.14
69.842,-60.156,33,212,3.922,5.68,3.14
69.9,-60.156,33,212,3.922,5.68,3.14
69.958,-60.156,33,212,3.922,5.68,3.14
70.016,-60.156,33,212,3.922,5.68,3.14
70.074,-60.156,33,212,3.922,5.68,3.14
70.132,-60.156,33,212,3.922,5.68,3.14
70.19,-60.156,33,212,3.922,5.68,3.14
70.248,-60.156,33,212,3.922,5.68,3.14
70.306,-60.156,33,212,3.922,5.68,3.14
70.364,-60.156,33,212,3.922,5.68,3.14
70.422,-60.156,33,212,3.922,5.68,3.14
70.48,-60.156,33,212,3.922,5.68,3.14
70.539,-60.156,33,212,3.922,5.68,3.14
70.597,-60.156,33,212,3.922,5.68,3.14
70.655,-60.156,33,212,3.922,5.68,3.14
70.713,-60.156,33,212,3.922,5.68,3.14
70.771,-60.156,33,212,3.922,5.68,3.14
70.83,-60.156,33,212,3.922,5.68,3.14
70.888,-60.156,33,212,3.922,5.68,3.14
70.946,-60.156,33,212,3.922,5.68,3.14
71.004,-60.156,33,212,3.922,5.68,3.14
71.062,-60.156,33,212,3.922,5.68,3.14
71.12,-60.156,33,212,3.922,5.68,3.14
71.178,-60.156,33,212,3.922,5.68,3.14
71.236,-60.156,33,212,3.922,5.68,3.14
71.294,-60.156,33,212,3.922,5.68,3.14
71.353,-60.156,33,212,3.922,5.68,3.14
71.411,-60.156,33,212,3.922,5.68,3.14
71.47,-60.156,33,212,3.922,5.68,3.14
71.528,-60.156,33,212,3.922,5.68,3.14
71.586,-60.156,33,212,3.922,5.68,3.14
71.644,-60.156,33,212,3.922,5.68,3.14
71.703,-60.156,33,212,3.922,5.68,3.14
71.761,-60.156,33,212,3.922,5.68,3.14
71.82,-60.156,33,212,3.922,5.68,3.14
71.878,-60.156,33,212,3.922,5.68,3.14
71.936,-60.156,33,212,3.922,5.68,3.14
71.994,-60.156,33,212,3.922,5.68,3.14
72.052,-60.156,33,212,3.922,5.68,3.14
72.11,-60.156,33,212,3.922,5.68,3.14
72.168,-60.156,33,212,3.922,5.68,3.14
72.227,-60.156,33,212,3.922,5.68,3.14
72.284,-60.156,33,212,3.922,5.68,3.14
72.343,-60.156,33,212,3.922,5.68,3.14
72.4,-60.156,33,212,3.922,5.68,3.14
72.458,-60.156,33,212,3.922,5.68,3.14
72.516,-60.156,33,212,3.922,5.68,3.14
72.574,-60.156,33,212,3.922,5.68,3.14
72.633,-60.156,33,212,3.922,5.68,3.14
72.69,-60.156,33,212,3.922,5.68,3.14
72.748,-60.156,33,212,3.922,5.68,3.14
72.806,-60.156,33,212,3.922,5.68,3.14
72.864,-60.156,33,212,3.922,5.68,3.14
72.923,-60.156,33,212,3.922,5.68,3.14
72.981,-60.156,33,212,3.922,5.68,3.14
73.039,-60.156,33,212,3.922,5.68,3.14
73.098,-60.156,33,212,3.922,5.68,3.14
73.155,-60.156,33,212,3.922,5.68,3.14
73.214,-60.156,33,212,3.922,5.68,3.14
73.272,-60.156,33,212,3.922,5.68,3.14
73.33,-60.156,33,212,3.922,5.68,3.14
73.388,-60.156,33,212,3.922,5.68,3.14
73.445,-60.156,33,212,3.922,5.68,3.14
73.503,-60.156,33,212,3.922,5.68,3.14
73.562,-60.156,33,212,3.922,5.68,3.14
73.62,-60.156,33,212,3.922,5.68,3.14
73.678,-60.156,33,212,3.922,5.68,3.14
73.737,-60.156,33,212,3.922,5.68,3.14
73.795,-60.156,33,212,3.922,5.68,3.14
73.853,-60.156,33,212,3.922,5.68,3.14
73.911,-60.156,33,212,3.922,5.68,3.14
73.97,-60.156,33,212,3.922,5.68,3.14
74.028,-60.156,33,212,3.922,5.68,3.14
74.086,-60.156,33,212,3.922,5.68,3.14
74.145,-60.156,33,212,3.922,5.68,3.14
74.203,-60.156,33,212,3.922,5.68,3.14
74.261,-60.156,33,212,3.922,5.68,3.14
74.319,-60.156,33,212,3.922,5.68,3.14
74.377,-60.156,33,212,3.922,5.68,3.14
74.435,-60.156,33,212,3.922,5.68,3.14
74.493,-60.156,33,212,3.922,5.68,3.14
74.551,-60.156,33,212,3.922,5.68,3.14
74.609,-60.156,33,212,3.922,5.68,3.14
74.667,-60.156,33,212,3.922,5.68,3.14
74.725,-60.156,33,212,3.922,5.68,3.14
74.783,-60.156,33,212,3.922,5.68,3.14
74.841,-60.156,33,212,3.922,5.68,3.14
74.899,-60.156,33,212,3.922,5.68,3.14
74.958,-60.156,33,212,3.922,5.68,3.14
75.016,-60.156,33,212,3.922,5.68,3.14
75.074,-60.156,33,212,3.922,5.68,3.14
75.133,-60.156,33,212,3.922,5.68,3.14
75.191,-60.156,33,212,3.922,5.68,3.14
75.249,-60.156,33,212,3.922,5.68,3.14
75.307,-60.156,33,212,3.922,5.68,3.14
75.365,-60.156,33,212,3.922,5.68,3.14
75.423,-60.156,33,212,3.922,5.68,3.14
75.48,-60.156,33,212,3.922,5.68,3.14
75.539,-60.156,33,212,3.922,5.68,3.14
75.597,-60.156,33,212,3.922,5.68,3.14
75.655,-60.156,33,212,3.922,5.68,3.14
75.714,-60.156,33,212,3.922,5.68,3.14
75.772,-60.156,33,212,3.922,5.68,3.14
75.83,-60.156,33,212,3.922,5.68,3.14
75.888,-60.156,33,212,3.922,5.68,3.14
75.946,-60.156,33,212,3.922,5.68,3.14
76.004,-60.156,33,212,3.922,5.68,3.14
76.063,-60.156,33,212,3.922,5.68,3.14
76.121,-60.156,33,212,3.922,5.68,3.14
76.179,-60.156,33,212,3.922,5.68,3.14
76.238,-60.156,33,212,3.922,5.68,3.14
76.296,-60.156,33,212,3.922,5.68,3.14
76.355,-60.156,33,212,3.922,5.68,3.14
76.413,-60.156,33,212,3.922,5.68,3.14
76.471,-60.156,33,212,3.922,5.68,3.14
76.529,-60.156,33,212,3.922,5.68,3.14
76.587,-60.156,33,212,3.922,5.68,3.14
76.645,-60.156,33,212,3.922,5.68,3.14
76.703,-60.156,33,212,3.922,5.68,3.14
76.761,-60.156,33,212,3.922,5.68,3.14
76.82,-60.156,33,212,3.922,5.68,3.14
76.878,-60.156,33,212,3.922,5.68,3.14
76.936,-60.156,33,212,3.922,5.68,3.14
76.994,-60.156,33,212,3.922,5.68,3.14
77.052,-60.156,33,212,3.922,5.68,3.14
77.11,-60.156,33,212,3.922,5.68,3.14
77.168,-60.156,33,212,3.922,5.68,3.14
77.227,-60.156,33,212,3.922,5.68,3.14
77.285,-60.156,33,212,3.922,5.68,3.14
77.343,-60.156,33,212,3.922,5.68,3.14
77.401,-60.156,33,212,3.922,5.68,3.14
77.459,-60.156,33,212,3.922,5.68,3.14
77.517,-60.156,33,212,3.922,5.68,3.14
77.575,-60.156,33,212,3.922,5.68,3.14
77.634,-60.156,33,212,3.922,5.68,3.14
77.691,-60.156,33,212,3.922,5.68,3.14
77.75,-60.156,33,212,3.922,5.68,3.14
77.807,-60.156,33,212,3.922,5.68,3.14
77.866,-60.156,33,212,3.922,5.68,3.14
77.924,-60.156,33,212,3.922,5.68,3.14
77.982,-60.156,33,212,3.922,5.68,3.14
78.04,-60.156,33,212,3.922,5.68,3.14
78.099,-60.156,33,212,3.922,5.68,3.14
78.157,-60.156,33,212,3.922,5.68,3.14
78.215,-60.156,33,212,3.922,5.68,3.14
78.273,-60.156,33,212,3.922,5.68,3.14
78.331,-60.156,33,212,3.922,5.68,3.14
78.389,-60.156,33,212,3.922,5.68,3.14
78.447,-60.156,33,212,3.922,5.68,3.14
78.505,-60.156,33,212,3.922,5.68,3.14
78.563,-60.156,33,212,3.922,5.68,3.14
78.621,-60.156,33,212,3.922,5.68,3.14
78.679,-60.156,33,212,3.922,5.68,3.14
78.737,-60.156,33,212,3.922,5.68,3.14
78.795,-60.156,33,212,3.922,5.68,3.14
78.853,-60.156,33,212,3.922,5.68,3.14
78.911,-60.156,33,212,3.922,5.68,3.14
78.969,-60.156,33,212,3.922,5.68,3.14
79.027,-60.156,33,212,3.922,5.68,3.14
79.085,-60.156,33,212,3.922,5.68,3.14
79.143,-60.156,33,212,3.922,5.68,3.14
79.201,-60.156,33,212,3.922,5.68,3.14
79.26,-60.156,33,212,3.922,5.68,3.14
79.318,-60.156,33,212,3.922,5.68,3.14
79.376,-60.156,33,212,3.922,5.68,3.14
79.434,-60.156,33,212,3.922,5.68,3.14
79.492,-60.156,33,212,3.922,5.68,3.14
79.551,-60.156,33,212,3.922,5.68,3.14
79.608,-60.156,33,212,3.922,5.68,3.14
79.666,-60.156,33,212,3.922,5.68,3.14
79.725,-60.156,33,212,3.922,5.68,3.14
79.783,-60.156,33,212,3.922,5.68,3.14
79.841,-60.156,33,212,3.922,5.68,3.14
79.899,-60.156,33,212,3.922,5.68,3.14
79.957,-60.156,33,212,3.922,5.68,3.14
80.016,-60.156,33,212,3.922,5.68,3.14
80.073,-60.156,33,212,3.922,5.68,3.14
80.132,-60.156,33,212,3.922,5.68,3.14
80.19,-60.156,33,212,3.922,5.68,3.14
80.248,-60.156,33,212,3.922,5.68,3.14
80.306,-60.156,33,212,3.922,5.68,3.14
80.364,-60.156,33,212,3.922,5.68,3.14
80.422,-60.156,33,212,3.922,5.68,3.14
80.48,-60.156,33,212,3.922,5.68,3.14
80.538,-60.156,33,212,3.922,5.68,3.14
80.596,-60.156,33,212,3.922,5.68,3.14
80.654,-60.156,33,212,3.922,5.68,3.14
80.712,-60.156,33,212,3.922,5.68,3.14
80.77,-60.156,33,212,3.922,5.68,3.14
80.827,-60.156,33,212,3.922,5.68,3.14
80.885,-60.156,33,212,3.922,5.68,3.14
80.943,-60.156,33,212,3.922,5.68,3.14
81.001,-60.156,33,212,3.922,5.68,3.14
81.06,-60.156,33,212,3.922,5.68,3.14
81.118,-60.156,33,212,3.922,5.68,3.14
81.176,-60.156,33,212,3.922,5.68,3.14
81.234,-60.156,33,212,3.922,5.68,3.14
81.292,-60.156,33,212,3.922,5.68,3.14
81.35,-60.156,33,212,3.922,5.68,3.14
81.408,-60.156,33,212,3.922,5.68,3.14
81.466,-60.156,33,212,3.922,5.68,3.14
81.524,-60.156,33,212,3.922,5.68,3.14
81.582,-60.156,33,212,3.922,5.68,3.14
81.641,-60.156,33,212,3.922,5.68,3.14
81.699,-60.156,33,212,3.922,5.68,3.14
81.757,-60.156,33,212,3.922,5.68,3.14
81.815,-60.156,33,212,3.922,5.68,3.14
81.873,-60.156,33,212,3.922,5.68,3.14
81.931,-60.156,33,212,3.922,5.68,3.14
81.99,-60.156,33,212,3.922,5.68,3.14
82.047,-60.156,33,212,3.922,5.68,3.14
82.106,-60.156,33,212,3.922,5.68,3.14
82.163,-60.156,33,212,3.922,5.68,3.14
82.222,-60.156,33,212,3.922,5.68,3.14
82.28,-60.156,33,212,3.922,5.68,3.14
82.338,-60.156,33,212,3.922,5.68,3.14
82.396,-60.156,33,212,3.922,5.68,3.14
82.454,-60.156,33,212,3.922,5.68,3.14
82.512,-60.156,33,212,3.922,5.68,3.14
82.57,-60.156,33,212,3.922,5.68,3.14
82.628,-60.156,33,212,3.922,5.68,3.14
82.686,-60.156,33,212,3.922,5.68,3.14
82.744,-60.156,33,212,3.922,5.68,3.14
82.802,-60.156,33,212,3.922,5.68,3.14
82.861,-60.156,33,212,3.922,5.68,3.14
82.919,-60.156,33,212,3.922,5.68,3.14
82.977,-60.156,33,212,3.922,5.68,3.14
83.036,-60.156,33,212,3.922,5.68,3.14
83.094,-60.156,33,212,3.922,5.68,3.14
83.152,-60.156,33,212,3.922,5.68,3.14
83.21,-60.156,33,212,3.922,5.68,3.14
83.268,-60.156,33,212,3.922,5.68,3.14
83.327,-60.156,33,212,3.922,5.68,3.14
83.385,-60.156,33,212,3.922,5.68,3.14
83.443,-60.156,33,212,3.922,5.68,3.14
83.501,-60.156,33,212,3.922,5.68,3.14
83.559,-60.156,33,212,3.922,5.68,3.14
83.617,-60.156,33,212,3.922,5.68,3.14
83.675,-60.156,33,212,3.922,5.68,3.14
83.733,-60.156,33,212,3.922,5.68,3.14
83.79,-60.156,33,212,3.922,5.68,3.14
83.849,-60.156,33,212,3.922,5.68,3.14
83.907,-60.156,33,212,3.922,5.68,3.14
83.965,-60.156,33,212,3.922,5.68,3.14
84.023,-60.156,33,212,3.922,5.68,3.14
84.081,-60.156,33,212,3.922,5.68,3.14
84.139,-60.156,33,212,3.922,5.68,3.14
84.197,-60.156,33,212,3.922,5.68,3.14
84.255,-60.156,33,212,3.922,5.68,3.14
84.313,-60.156,33,212,3.922,5.68,3.14
84.371,-60.156,33,212,3.922,5.68,3.14
84.43,-60.156,33,212,3.922,5.68,3.14
84.488,-60.156,33,212,3.922,5.68,3.14
84.547,-60.156,33,212,3.922,5.68,3.14
84.605,-60.156,33,212,3.922,5.68,3.14
84.663,-60.156,33,212,3.922,5.68,3.14
84.721,-60.156,33,212,3.922,5.68,3.14
84.78,-60.156,33,212,3.922,5.68,3.14
84.837,-60.156,33,212,3.922,5.68,3.14
84.896,-60.156,33,212,3.922,5.68,3.14
84.954,-60.156,33,212,3.922,5.68,3.14
85.012,-60.156,33,212,3.922,5.68,3.14
85.07,-60.156,33,212,3.922,5.68,3.14
85.128,-60.156,33,212,3.922,5.68,3.14
85.187,-60.156,33,212,3.922,5.68,3.14
85.245,-60.156,33,212,3.922,5.68,3.14
85.303,-60.156,33,212,3.922,5.68,3.14
85.362,-60.156,33,212,3.922,5.68,3.14
85.42,-60.156,33,212,3.922,5.68,3.14
85.478,-60.156,33,212,3.922,5.68,3.14
85.536,-60.156,33,212,3.922,5.68,3.14
85.593,-60.156,33,212,3.922,5.68,3.14
85.651,-60.156,33,212,3.922,5.68,3.14
85.709,-60.156,33,212,3.922,5.68,3.14
85.767,-60.156,33,212,3.922,5.68,3.14
85.825,-60.156,33,212,3.922,5.68,3.14
85.883,-60.156,33,212,3.922,5.68,3.14
85.941,-60.156,33,212,3.922,5.68,3.14
85.999,-60.156,33,212,3.922,5.68,3.14
86.057,-60.156,33,212,3.922,5.68,3.14
86.115,-60.156,33,212,3.922,5.68,3.14
86.173,-60.156,33,212,3.922,5.68,3.14
86.231,-60.156,33,212,3.922,5.68,3.14
86.29,-60.156,33,212,3.922,5.68,3.14
86.347,-60.156,33,212,3.922,5.68,3.14
86.406,-60.156,33,212,3.922,5.68,3.14
86.464,-60.156,33,212,3.922,5.68,3.14
86.522,-60.156,33,212,3.922,5.68,3.14
86.58,-60.156,33,212,3.922,5.68,3.14
86.638,-60.156,33,212,3.922,5.68,3.14
86.696,-60.156,33,212,3.922,5.68,3.14
86.755,-60.156,33,212,3.922,5.68,3.14
86.813,-60.156,33,212,3.922,5.68,3.14
86.871,-60.156,33,212,3.922,5.68,3.14
86.93,-60.156,33,212,3.922,5.68,3.14
86.988,-60.156,33,212,3.922,5.68,3.14
87.047,-60.156,33,212,3.922,5.68,3.14
87.105,-60.156,33,212,3.922,5.68,3.14
87.162,-60.156,33,212,3.922,5.68,3.14
87.22,-60.156,33,212,3.922,5.68,3.14
87.278,-60.156,33,212,3.922,5.68,3.14
87.337,-60.156,33,212,3.922,5.68,3.14
87.395,-60.156,33,212,3.922,5.68,3.14
87.454,-60.156,33,212,3.922,5.68,3.14
87.511,-60.156,33,212,3.922,5.68,3.14
87.57,-60.156,33,212,3.922,5.68,3.14
87.628,-60.156,33,212,3.922,5.68,3.14
87.686,-60.156,33,212,3.922,5.68,3.14
87.744,-60.156,33,212,3.922,5.68,3.14
87.802,-60.156,33,212,3.922,5.68,3.14
87.86,-60.156,33,212,3.922,5.68,3.14
87.918,-60.156,33,212,3.922,5.68,3.14
87.976,-60.156,33,212,3.922,5.68,3.14
88.034,-60.156,33,212,3.922,5.68,3.14
88.092,-60.156,33,212,3.922,5.68,3.14
88.15,-60.156,33,212,3.922,5.68,3.14
88.208,-60.156,33,212,3.922,5.68,3.14
88.266,-60.156,33,212,3.922,5.68,3.14
88.324,-60.156,33,212,3.922,5.68,3.14
88.382,-60.156,33,212,3.922,5.68,3.14
88.44,-60.156,33,212,3.922,5.68,3.14
88.498,-60.156,33,212,3.922,5.68,3.14
88.556,-60.156,33,212,3.922,5.68,3.14
88.615,-60.156,33,212,3.922,5.68,3.14
88.673,-60.156,33,212,3.922,5.68,3.14
88.731,-60.156,33,212,3.922,5.68,3.14
88.789,-60.156,33,212,3.922,5.68,3.14
88.847,-60.156,33,212,3.922,5.68,3.14
88.905,-60.156,33,212,3.922,5.68,3.14
88.963,-60.156,33,212,3.922,5.68,3.14
89.02,-60.156,33,212,3.922,5.68,3.14
89.079,-60.156,33,212,3.922,5.68,3.14
89.137,-60.156,33,212,3.922,5.68,3.14
89.196,-60.156,33,212,3.922,5.68,3.14
89.253,-60.156,33,212,3.922,5.68,3.14
89.312,-60.156,33,212,3.922,5.68,3.14
89.37,-60.156,33,212,3.922,5.68,3.14
89.428,-60.156,33,212,3.922,5.68,3.14
89.486,-60.156,33,212,3.922,5.68,3.14
89.545,-60.156,33,212,3.922,5.68,3.14
89.603,-60.156,33,212,3.922,5.68,3.14
89.661,-60.156,33,212,3.922,5.68,3.14
89.719,-60.156,33,212,3.922,5.68,3.14
89.777,-60.156,33,212,3.922,5.68,3.14
89.835,-60.156,33,212,3.922,5.68,3.14
89.893,-60.156,33,212,3.922,5.68,3.14
89.951,-60.156,33,212,3.922,5.68,3.14
90.01,-60.156,33,212,3.922,5.68,3.14
90.068,-60.156,33,212,3.922,5.68,3.14
90.126,-60.156,33,212,3.922,5.68,3.14
90.184,-60.156,33,212,3.922,5.68,3.14
90.242,-60.156,33,212,3.922,5.68,3.14
90.3,-60.156,33,212,3.922,5.68,3.14
90.358,-60.156,33,212,3.922,5.68,3.14
90.416,-60.156,33,212,3.922,5.68,3.14
90.475,-60.156,33,212,3.922,5.68,3.14
90.533,-60.156,33,212,3.922,5.68,3.14
90.591,-60.156,33,212,3.922,5.68,3.14
90.649,-60.156,33,212,3.922,5.68,3.14
90.707,-60.156,33,212,3.922,5.68,3.14
90.765,-60.156,33,212,3.922,5.68,3.14
90.823,-60.156,33,212,3.922,5.68,3.14
90.881,-60.156,33,212,3.922,5.68,3.14
90.939,-60.156,33,212,3.922,5.68,3.14
90.996,-60.156,33,212,3.922,5.68,3.14
91.055,-60.156,33,212,3.922,5.68,3.14
91.113,-60.156,33,212,3.922,5.68,3.14
91.171,-60.156,33,212,3.922,5.68,3.14
91.229,-60.156,33,212,3.922,5.68,3.14
91.287,-60.156,33,212,3.922,5.68,3.14
91.345,-60.156,33,212,3.922,5.68,3.14
91.403,-60.156,33,212,3.922,5.68,3.14
91.462,-60.156,33,212,3.922,5.68,3.14
91.52,-60.156,33,212,3.922,5.68,3.14
91.579,-60.156,33,212,3.922,5.68,3.14
91.637,-60.156,33,212,3.922,5.68,3.14
91.695,-60.156,33,212,3.922,5.68,3.14
91.753,-60.156,33,212,3.922,5.68,3.14
91.811,-60.156,33,212,3.922,5.68,3.14
91.869,-60.156,33,212,3.922,5.68,3.14
91.927,-60.156,33,212,3.922,5.68,3.14
91.985,-60.156,33,212,3.922,5.68,3.14
92.044,-60.156,33,212,3.922,5.68,3.14
92.102,-60.156,33,212,3.922,5.68,3.14
92.16,-60.156,33,212,3.922,5.68,3.14
92.218,-60.156,33,212,3.922,5.68,3.14
92.276,-60.156,33,212,3.922,5.68,3.14
92.334,-60.156,33,212,3.922,5.68,3.14
92.392,-60.156,33,212,3.922,5.68,3.14
92.45,-60.156,33,212,3.922,5.68,3.14
92.508,-60.156,33,212,3.922,5.68,3.14
92.566,-60.156,33,212,3.922,5.68,3.14
92.625,-60.156,33,212,3.922,5.68,3.14
92.682,-60.156,33,212,3.922,5.68,3.14
92.741,-60.156,33,212,3.922,5.68,3.14
92.8,-60.156,33,212,3.922,5.68,3.14
92.858,-60.156,33,212,3.922,5.68,3.14
92.916,-60.156,33,212,3.922,5.68,3.14
92.974,-60.156,33,212,3.922,5.68,3.14
93.033,-60.156,33,212,3.922,5.68,3.14
93.091,-60.156,33,212,3.922,5.68,3.14
93.149,-60.156,33,212,3.922,5.68,3.14
93.207,-60.156,33,212,3.922,5.68,3.14
93.265,-60.156,33,212,3.922,5.68,3.14
93.323,-60.156,33,212,3.922,5.68,3.14
93.381,-60.156,33,212,3.922,5.68,3.14
93.439,-60.156,33,212,3.922,5.68,3.14
93.497,-60.156,33,212,3.922,5.68,3.14
93.555,-60.156,33,212,3.922,5.68,3.14
93.613,-60.156,33,212,3.922,5.68,3.14
93.672,-60.156,33,212,3.922,5.68,3.14
93.731,-60.156,33,212,3.922,5.68,3.14
93.789,-60.156,33,212,3.922,5.68,3.14
93.847,-60.156,33,212,3.922,5.68,3.14
93.905,-60.156,33,212,3.922,5.68,3.14
93.963,-60.156,33,212,3.922,5.68,3.14
94.02,-60.156,33,212,3.922,5.68,3.14
94.079,-60.156,33,212,3.922,5.68,3.14
94.137,-60.156,33,212,3.922,5.68,3.14
94.196,-60.156,33,212,3.922,5.68,3.14
94.254,-60.156,33,212,3.922,5.68,3.14
94.312,-60.156,33,212,3.922,5.68,3.14
94.37,-60.156,33,212,3.922,5.68,3.14
94.429,-60.156,33,212,3.922,5.68,3.14
94.487,-60.156,33,212,3.922,5.68,3.14
94.545,-60.156,33,212,3.922,5.68,3.14
94.603,-60.156,33,212,3.922,5.68,3.14
94.662,-60.156,33,212,3.922,5.68,3.14
94.72,-60.156,33,212,3.922,5.68,3.14
94.778,-60.156,33,212,3.922,5.68,3.14
94.836,-60.156,33,212,3.922,5.68,3.14
94.894,-60.156,33,212,3.922,5.68,3.14
94.952,-60.156,33,212,3.922,5.68,3.14
95.011,-60.156,33,212,3.922,5.68,3.14
95.069,-60.156,33,212,3.922,5.68,3.14
95.127,-60.156,33,212,3.922,5.68,3.14
95.185,-60.156,33,212,3.922,5.68,3.14
95.244,-60.156,33,212,3.922,5.68,3.14
95.302,-60.156,33,212,3.922,5.68,3.14
95.36,-60.156,33,212,3.922,5.68,3.14
95.418,-60.156,33,212,3.922,5.68,3.14
95.476,-60.156,33,212,3.922,5.68,3.14
95.535,-60.156,33,212,3.922,5.68,3.14
95.592,-60.156,33,212,3.922,5.68,3.14
95.65,-60.156,33,212,3.922,5.68,3.14
95.708,-60.156,33,212,3.922,5.68,3.14
95.766,-60.156,33,212,3.922,5.68,3.14
95.824,-60.156,33,212,3.922,5.68,3.14
95.882,-60.156,33,212,3.922,5.68,3.14
95.94,-60.156,33,212,3.922,5.68,3.14
95.998,-60.156,33,212,3.922,5.68,3.14
96.056,-60.156,33,212,3.922,5.68,3.14
96.115,-60.156,33,212,3.922,5.68,3.14
96.173,-60.156,33,212,3.922,5.68,3.14
96.231,-60.156,33,212,3.922,5.68,3.14
96.289,-60.156,33,212,3.922,5.68,3.14
96.347,-60.156,33,212,3.922,5.68,3.14
96.405,-60.156,33,212,3.922,5.68,3.14
96.464,-60.156,33,212,3.922,5.68,3.14
96.521,-60.156,33,212,3.922,5.68,3.14
96.58,-60.156,33,212,3.922,5.68,3.14
96.638,-60.156,33,212,3.922,5.68,3.14
96.712,-60.156,33,212,3.922,5.68,3.14
